74826493000;throttle;0;percent=21
74863311000;power;0;hp=0
74863311000;torque;0;lbft=0
75656572000;rpm;0;rpm=1862
75923022000;speed;0;mph=10
76192235000;throttle;0;percent=22
76232602000;power;0;hp=0
76232602000;torque;0;lbft=0
77020267000;rpm;0;rpm=2304
77313890000;speed;0;mph=13
77574158000;throttle;0;percent=25
77605978000;power;0;hp=3
77605978000;torque;0;lbft=9
78385286000;rpm;0;rpm=2127
78652477000;speed;0;mph=18
78915393000;throttle;0;percent=24
78944756000;torque;0;lbft=27
78944756000;power;0;hp=12
79778098000;rpm;0;rpm=2262
80050256000;speed;0;mph=21
80324356000;throttle;0;percent=22
80352049000;torque;0;lbft=33
80352049000;power;0;hp=15
81151872000;rpm;0;rpm=1732
81439118000;speed;0;mph=23
81706379000;throttle;0;percent=16
81732132000;torque;0;lbft=57
81732132000;power;0;hp=15
82508455000;rpm;0;rpm=1420
82769775000;speed;0;mph=23
83029448000;throttle;0;percent=18
83059124000;power;0;hp=13
83059124000;torque;0;lbft=43
83836523000;rpm;0;rpm=1629
84102632000;speed;0;mph=23
84364248000;throttle;0;percent=19
84389837000;power;0;hp=10
84389837000;torque;0;lbft=32
85164485000;rpm;0;rpm=1858
85423977000;speed;0;mph=24
85691555000;throttle;0;percent=20
85724006000;torque;0;lbft=23
85724006000;power;0;hp=8
86557814000;rpm;0;rpm=1798
86817938000;speed;0;mph=26
87084923000;throttle;0;percent=18
87118853000;power;0;hp=6
87118853000;torque;0;lbft=22
87946125000;rpm;0;rpm=1438
88213686000;speed;0;mph=26
88476768000;throttle;0;percent=22
88502807000;torque;0;lbft=13
88502807000;power;0;hp=4
89309877000;rpm;0;rpm=2033
89596839000;speed;0;mph=27
89863852000;throttle;0;percent=23
89889104000;torque;0;lbft=19
89889104000;power;0;hp=7
90663302000;rpm;0;rpm=1950
90925375000;speed;0;mph=27
91193612000;throttle;0;percent=21
91226865000;power;0;hp=6
91226865000;torque;0;lbft=16
92007879000;rpm;0;rpm=1997
92270859000;speed;0;mph=27
92556368000;throttle;0;percent=22
92583706000;power;0;hp=2
92583706000;torque;0;lbft=5
93355670000;rpm;0;rpm=1746
93618552000;speed;0;mph=26
93880116000;throttle;0;percent=19
93913152000;torque;0;lbft=0
93913152000;power;0;hp=0
94690825000;rpm;0;rpm=1787
94958770000;speed;0;mph=25
95219299000;throttle;0;percent=20
95244505000;torque;0;lbft=0
95244505000;power;0;hp=0
96045295000;rpm;0;rpm=1702
96311989000;speed;0;mph=24
96570824000;throttle;0;percent=20
96595914000;torque;0;lbft=0
96595914000;power;0;hp=0
97368442000;rpm;0;rpm=1709
97626826000;speed;0;mph=24
97892864000;throttle;0;percent=19
97925982000;power;0;hp=0
97925982000;torque;0;lbft=0
98725443000;rpm;0;rpm=1723
98985065000;speed;0;mph=24
99274459000;throttle;0;percent=19
99298805000;power;0;hp=0
99298805000;torque;0;lbft=0
100100298000;rpm;0;rpm=1526
100367726000;speed;0;mph=25
100629510000;throttle;0;percent=16
100661090000;power;0;hp=0
100661090000;torque;0;lbft=0
101462997000;rpm;0;rpm=1477
101724261000;speed;0;mph=24
101988590000;throttle;0;percent=16
102019710000;torque;0;lbft=0
102019710000;power;0;hp=0
102820011000;rpm;0;rpm=1573
103079579000;speed;0;mph=24
103345524000;throttle;0;percent=18
103375496000;power;0;hp=0
103375496000;torque;0;lbft=0
104146167000;rpm;0;rpm=1610
104413633000;speed;0;mph=23
104675052000;throttle;0;percent=18
104700099000;power;0;hp=0
104700099000;torque;0;lbft=0
105476349000;rpm;0;rpm=1617
105740432000;speed;0;mph=23
106008729000;throttle;0;percent=18
106039292000;torque;0;lbft=0
106039292000;power;0;hp=0
106837933000;rpm;0;rpm=1611
107104926000;speed;0;mph=24
107370438000;throttle;0;percent=18
107396060000;torque;0;lbft=0
107396060000;power;0;hp=0
108199858000;rpm;0;rpm=1676
108468994000;speed;0;mph=23
108731930000;throttle;0;percent=21
108765874000;power;0;hp=0
108765874000;torque;0;lbft=0
109571051000;rpm;0;rpm=1781
109830855000;speed;0;mph=22
110095019000;throttle;0;percent=14
110125309000;torque;0;lbft=0
110125309000;power;0;hp=0
110929512000;rpm;0;rpm=1094
111189103000;speed;0;mph=20
111459035000;throttle;0;percent=14
111490794000;power;0;hp=0
111490794000;torque;0;lbft=0
112267942000;rpm;0;rpm=835
112528944000;speed;0;mph=17
112789912000;throttle;0;percent=14
112816494000;torque;0;lbft=0
112816494000;power;0;hp=0
113592429000;rpm;0;rpm=755
113859732000;speed;0;mph=13
114125376000;throttle;0;percent=15
114150649000;power;0;hp=0
114150649000;torque;0;lbft=0
114920382000;rpm;0;rpm=670
115181791000;speed;0;mph=8
115447848000;throttle;0;percent=15
115480371000;power;0;hp=0
115480371000;torque;0;lbft=0
116256222000;rpm;0;rpm=710
116525102000;speed;0;mph=4
116785746000;throttle;0;percent=17
116817652000;torque;0;lbft=0
116817652000;power;0;hp=0
117618354000;rpm;0;rpm=1705
117907833000;speed;0;mph=6
118170491000;throttle;0;percent=22
118197313000;torque;0;lbft=0
118197313000;power;0;hp=0
118974787000;rpm;0;rpm=1985
119235438000;speed;0;mph=11
119502434000;throttle;0;percent=25
119535261000;torque;0;lbft=0
119535261000;power;0;hp=0
120315955000;rpm;0;rpm=2649
120580323000;speed;0;mph=16
120866059000;throttle;0;percent=26
120895740000;power;0;hp=5
120895740000;torque;0;lbft=12
121727335000;rpm;0;rpm=2426
121987547000;speed;0;mph=20
122270894000;throttle;0;percent=31
122300346000;power;0;hp=14
122300346000;torque;0;lbft=28
123073019000;rpm;0;rpm=2623
123336459000;speed;0;mph=24
123600846000;throttle;0;percent=27
123633671000;power;0;hp=20
123633671000;torque;0;lbft=40
124409738000;rpm;0;rpm=2699
124703755000;speed;0;mph=26
124971097000;throttle;0;percent=23
124999677000;torque;0;lbft=54
124999677000;power;0;hp=19
125778316000;rpm;0;rpm=1855
126041587000;speed;0;mph=26
126301829000;throttle;0;percent=17
126334581000;power;0;hp=13
126334581000;torque;0;lbft=57
127142596000;rpm;0;rpm=994
127408357000;speed;0;mph=24
127676616000;throttle;0;percent=14
127703541000;power;0;hp=7
127703541000;torque;0;lbft=43
128504302000;rpm;0;rpm=755
128769288999;speed;0;mph=21
129032106000;throttle;0;percent=15
129057447000;torque;0;lbft=0
129057447000;power;0;hp=0
129885210000;rpm;0;rpm=720
130144881000;speed;0;mph=18
130406136000;throttle;0;percent=15
130438160000;torque;0;lbft=0
130438160000;power;0;hp=0
131213005000;rpm;0;rpm=669
131480502000;speed;0;mph=13
131742057999;throttle;0;percent=15
131771050000;torque;0;lbft=0
131771050000;power;0;hp=0
132573827999;rpm;0;rpm=614
132838042000;speed;0;mph=7
133099469000;throttle;0;percent=15
133129641999;power;0;hp=0
133129641999;torque;0;lbft=0
133914535000;rpm;0;rpm=734
134205300000;speed;0;mph=4
134469446000;throttle;0;percent=17
134496427000;power;0;hp=0
134496427000;torque;0;lbft=0
135268731000;rpm;0;rpm=1440
135535118000;speed;0;mph=6
135795611000;throttle;0;percent=22
135826313000;torque;0;lbft=0
135826313000;power;0;hp=0
136602342000;rpm;0;rpm=1975
136870520000;speed;0;mph=11
137162915000;throttle;0;percent=25
137195645000;torque;0;lbft=0
137195645000;power;0;hp=0
137998905000;rpm;0;rpm=2759
138267345000;speed;0;mph=16
138533538000;throttle;0;percent=27
138559161000;power;0;hp=7
138559161000;torque;0;lbft=15
139330988000;rpm;0;rpm=2491
139593587000;speed;0;mph=21
139858251000;throttle;0;percent=31
139891174000;torque;0;lbft=33
139891174000;power;0;hp=17
140692778000;rpm;0;rpm=2808
140952354000;speed;0;mph=26
141214170000;throttle;0;percent=26
141247618000;torque;0;lbft=43
141247618000;power;0;hp=24
142034037000;rpm;0;rpm=2981
142295744000;speed;0;mph=29
142559721000;throttle;0;percent=25
142589825000;torque;0;lbft=59
142589825000;power;0;hp=25
143366428000;rpm;0;rpm=2190
143632299000;speed;0;mph=30
143894326000;throttle;0;percent=21
143919766000;torque;0;lbft=68
143919766000;power;0;hp=25
144704472000;rpm;0;rpm=1938
144974720000;speed;0;mph=31
145242932000;throttle;0;percent=20
145272477000;power;0;hp=19
145272477000;torque;0;lbft=53
146105135000;rpm;0;rpm=1908
146373677000;speed;0;mph=30
146643057000;throttle;0;percent=14
146667133000;power;0;hp=9
146667133000;torque;0;lbft=44
147444746000;rpm;0;rpm=1054
147706280000;speed;0;mph=29
147993047000;throttle;0;percent=14
148019357000;power;0;hp=1
148019357000;torque;0;lbft=5
148797756000;rpm;0;rpm=1175
149062794000;speed;0;mph=27
149328815000;throttle;0;percent=19
149364182000;power;0;hp=0
149364182000;torque;0;lbft=0
150164371000;rpm;0;rpm=1346
150433096000;speed;0;mph=27
150724847000;throttle;0;percent=19
150758952000;power;0;hp=0
150758952000;torque;0;lbft=0
151538772000;rpm;0;rpm=1448
151806713000;speed;0;mph=26
152071569000;throttle;0;percent=20
152103139000;torque;0;lbft=0
152103139000;power;0;hp=0
152901058000;rpm;0;rpm=1647
153174005000;speed;0;mph=26
153442971000;throttle;0;percent=20
153472192000;torque;0;lbft=0
153472192000;power;0;hp=0
154273845000;rpm;0;rpm=1362
154534978000;speed;0;mph=26
154797395000;throttle;0;percent=20
154822763000;power;0;hp=0
154822763000;torque;0;lbft=0
155598527000;rpm;0;rpm=1582
155857773000;speed;0;mph=24
156118940000;throttle;0;percent=21
156154626000;torque;0;lbft=0
156154626000;power;0;hp=0
156962752000;rpm;0;rpm=1874
157251161000;speed;0;mph=24
157509508000;throttle;0;percent=23
157534160000;torque;0;lbft=0
157534160000;power;0;hp=0
158337456000;rpm;0;rpm=2043
158598903000;speed;0;mph=25
158859525000;throttle;0;percent=25
158889718000;power;0;hp=0
158889718000;torque;0;lbft=0
159659699000;rpm;0;rpm=2031
159919735000;speed;0;mph=26
160210542000;throttle;0;percent=22
160242965000;power;0;hp=0
160242965000;torque;0;lbft=0
161071465000;rpm;0;rpm=1986
161335081000;speed;0;mph=27
161602376000;throttle;0;percent=23
161627509000;power;0;hp=3
161627509000;torque;0;lbft=8
162405191000;rpm;0;rpm=2042
162667500000;speed;0;mph=27
162934172000;throttle;0;percent=23
162962927000;power;0;hp=5
162962927000;torque;0;lbft=13
163743233000;rpm;0;rpm=2062
164003774000;speed;0;mph=28
164263408000;throttle;0;percent=21
164290781000;torque;0;lbft=16
164290781000;power;0;hp=6
165064855000;rpm;0;rpm=1934
165332382000;speed;0;mph=27
165599544000;throttle;0;percent=19
165625395000;torque;0;lbft=6
165625395000;power;0;hp=2
166400401000;rpm;0;rpm=1527
166659097000;speed;0;mph=26
166945901000;throttle;0;percent=14
166970687000;torque;0;lbft=0
166970687000;power;0;hp=0
167771381000;rpm;0;rpm=1010
168035296000;speed;0;mph=22
168299925000;throttle;0;percent=15
168326412000;power;0;hp=0
168326412000;torque;0;lbft=0
169096580000;rpm;0;rpm=1022
169357361000;speed;0;mph=18
169617774000;throttle;0;percent=15
169651112000;torque;0;lbft=0
169651112000;power;0;hp=0
170434811000;rpm;0;rpm=834
170702448000;speed;0;mph=13
170963280000;throttle;0;percent=15
170992656000;power;0;hp=0
170992656000;torque;0;lbft=0
171823920000;rpm;0;rpm=666
172091523000;speed;0;mph=6
172381604000;throttle;0;percent=15
172411278000;power;0;hp=0
172411278000;torque;0;lbft=0
173192002000;rpm;0;rpm=727
173456079000;speed;0;mph=3
173720290000;throttle;0;percent=20
173753360000;power;0;hp=0
173753360000;torque;0;lbft=0
174550721000;rpm;0;rpm=1730
174812623000;speed;0;mph=7
175078771000;throttle;0;percent=25
175111554000;power;0;hp=0
175111554000;torque;0;lbft=0
175918181000;rpm;0;rpm=2358
176184648000;speed;0;mph=13
176450083000;throttle;0;percent=25
176476692000;power;0;hp=0
176476692000;torque;0;lbft=0
177280300000;rpm;0;rpm=2820
177547888000;speed;0;mph=19
177811050000;throttle;0;percent=27
177840162000;torque;0;lbft=18
177840162000;power;0;hp=8
178637018000;rpm;0;rpm=2459
178906634000;speed;0;mph=22
179166208000;throttle;0;percent=23
179192297000;torque;0;lbft=34
179192297000;power;0;hp=16
179999683000;rpm;0;rpm=2598
180259942000;speed;0;mph=24
180525158000;throttle;0;percent=24
180557779000;torque;0;lbft=40
180557779000;power;0;hp=19
181354833000;rpm;0;rpm=2522
181614433000;speed;0;mph=26
181879059000;throttle;0;percent=21
181908146000;power;0;hp=19
181908146000;torque;0;lbft=49
182684733000;rpm;0;rpm=1832
182952838000;speed;0;mph=26
183239672000;throttle;0;percent=18
183272411000;torque;0;lbft=41
183272411000;power;0;hp=12
184052907000;rpm;0;rpm=1534
184314090000;speed;0;mph=24
184575473000;throttle;0;percent=19
184604069000;torque;0;lbft=16
184604069000;power;0;hp=5
185406665000;rpm;0;rpm=1710
185671558000;speed;0;mph=23
185932541000;throttle;0;percent=22
185963865000;power;0;hp=0
185963865000;torque;0;lbft=0
186759051000;rpm;0;rpm=1754
187020439000;speed;0;mph=24
187285706000;throttle;0;percent=22
187318953000;power;0;hp=0
187318953000;torque;0;lbft=0
188122132000;rpm;0;rpm=1742
188387483000;speed;0;mph=25
188681096000;throttle;0;percent=18
188713284000;power;0;hp=0
188713284000;torque;0;lbft=0
189543502000;rpm;0;rpm=1538
189808625000;speed;0;mph=24
190068829000;throttle;0;percent=19
190098111000;power;0;hp=0
190098111000;torque;0;lbft=0
190905361000;rpm;0;rpm=1549
191192750000;speed;0;mph=24
191457291000;throttle;0;percent=18
191484784000;torque;0;lbft=6
191484784000;power;0;hp=1
192262997000;rpm;0;rpm=1569
192524849000;speed;0;mph=24
192789737000;throttle;0;percent=18
192821303000;power;0;hp=2
192821303000;torque;0;lbft=9
193622089000;rpm;0;rpm=1609
193885662000;speed;0;mph=26
194150384000;throttle;0;percent=18
194180308000;power;0;hp=2
194180308000;torque;0;lbft=6
194960988000;rpm;0;rpm=1243
195220925000;speed;0;mph=26
195479935000;throttle;0;percent=16
195505495000;torque;0;lbft=13
195505495000;power;0;hp=3
196275357000;rpm;0;rpm=1203
196534453000;speed;0;mph=27
196802997000;throttle;0;percent=16
196833863000;torque;0;lbft=21
196833863000;power;0;hp=5
197637276000;rpm;0;rpm=1297
197927439000;speed;0;mph=28
198191221000;throttle;0;percent=15
198216868000;power;0;hp=6
198216868000;torque;0;lbft=27
198984027000;rpm;0;rpm=1231
199245653000;speed;0;mph=29
199509831000;throttle;0;percent=15
199537161000;power;0;hp=6
199537161000;torque;0;lbft=29
200337211000;rpm;0;rpm=1129
200602739000;speed;0;mph=29
200867341000;throttle;0;percent=14
200893982000;torque;0;lbft=27
200893982000;power;0;hp=6
201674385000;rpm;0;rpm=1355
201939143000;speed;0;mph=29
202204499000;throttle;0;percent=14
202234098000;torque;0;lbft=27
202234098000;power;0;hp=5
203016123000;rpm;0;rpm=977
203277015000;speed;0;mph=29
203536902000;throttle;0;percent=14
203570463000;torque;0;lbft=18
203570463000;power;0;hp=3
204349360000;rpm;0;rpm=955
204614357000;speed;0;mph=29
204900220000;throttle;0;percent=14
204929483000;power;0;hp=1
204929483000;torque;0;lbft=5
205710335000;rpm;0;rpm=1183
205969983000;speed;0;mph=29
206226768000;throttle;0;percent=15
206252131000;torque;0;lbft=0
206252131000;power;0;hp=0
207025616000;rpm;0;rpm=1294
207285082000;speed;0;mph=29
207571949000;throttle;0;percent=15
207598322000;power;0;hp=0
207598322000;torque;0;lbft=0
208399763000;rpm;0;rpm=1276
208665692000;speed;0;mph=28
208927559000;throttle;0;percent=15
208956603000;power;0;hp=0
208956603000;torque;0;lbft=0
209756504000;rpm;0;rpm=977
210049062000;speed;0;mph=28
210313391000;throttle;0;percent=14
210341145000;power;0;hp=0
210341145000;torque;0;lbft=0
211119616000;rpm;0;rpm=949
211380051000;speed;0;mph=27
211645353000;throttle;0;percent=14
211675488000;power;0;hp=0
211675488000;torque;0;lbft=0
212486591000;rpm;0;rpm=911
212755937000;speed;0;mph=26
213019512000;throttle;0;percent=14
213048989000;power;0;hp=0
213048989000;torque;0;lbft=0
213822371000;rpm;0;rpm=850
214081741000;speed;0;mph=22
214346938000;throttle;0;percent=14
214379018000;torque;0;lbft=0
214379018000;power;0;hp=0
215153793000;rpm;0;rpm=760
215419400000;speed;0;mph=18
215681122000;throttle;0;percent=14
215710441000;power;0;hp=0
215710441000;torque;0;lbft=0
216513921000;rpm;0;rpm=821
216777225000;speed;0;mph=11
217036226000;throttle;0;percent=14
217062728000;torque;0;lbft=0
217062728000;power;0;hp=0
217836178000;rpm;0;rpm=618
218126158000;speed;0;mph=5
218385241000;throttle;0;percent=15
218414744000;torque;0;lbft=0
218414744000;power;0;hp=0
219192019000;rpm;0;rpm=671
219454468000;speed;0;mph=2
219722488000;throttle;0;percent=15
219754478000;torque;0;lbft=0
219754478000;power;0;hp=0
220557342000;rpm;0;rpm=1174
220821543000;speed;0;mph=4
221084326000;throttle;0;percent=21
221108708000;torque;0;lbft=0
221108708000;power;0;hp=0
221883307000;rpm;0;rpm=1963
222172214000;speed;0;mph=10
222434584000;throttle;0;percent=24
222463535000;power;0;hp=0
222463535000;torque;0;lbft=0
223293244000;rpm;0;rpm=2836
223560239000;speed;0;mph=17
223852135000;throttle;0;percent=30
223881143000;power;0;hp=10
223881143000;torque;0;lbft=21
224666357000;rpm;0;rpm=2741
224933353000;speed;0;mph=25
225196881000;throttle;0;percent=74
225227142000;power;0;hp=25
225227142000;torque;0;lbft=37
226029052000;rpm;0;rpm=4655
226296730000;speed;0;mph=32
226566781000;throttle;0;percent=54
226596567000;power;0;hp=38
226596567000;torque;0;lbft=49
227402677000;rpm;0;rpm=3961
227668332000;speed;0;mph=39
227934649000;throttle;0;percent=40
227965539000;power;0;hp=55
227965539000;torque;0;lbft=72
228774213000;rpm;0;rpm=3246
229036634000;speed;0;mph=42
229299368000;throttle;0;percent=16
229329714000;torque;0;lbft=122
229329714000;power;0;hp=49
230109832000;rpm;0;rpm=1677
230374127000;speed;0;mph=41
230637148000;throttle;0;percent=14
230662196000;torque;0;lbft=155
230662196000;power;0;hp=41
231463106000;rpm;0;rpm=1494
231731620000;speed;0;mph=41
231989503000;throttle;0;percent=20
232019836000;power;0;hp=27
232019836000;torque;0;lbft=73
232826833000;rpm;0;rpm=1838
233088279000;speed;0;mph=41
233352744000;throttle;0;percent=17
233386017000;torque;0;lbft=34
233386017000;power;0;hp=11
234161813000;rpm;0;rpm=1792
234426950000;speed;0;mph=40
234712095000;throttle;0;percent=16
234744359000;power;0;hp=0
234744359000;torque;0;lbft=0
235544086000;rpm;0;rpm=1754
235807387000;speed;0;mph=39
236072647000;throttle;0;percent=16
236102142000;power;0;hp=0
236102142000;torque;0;lbft=0
236904900000;rpm;0;rpm=1693
237169933000;speed;0;mph=39
237436434000;throttle;0;percent=16
237465616000;power;0;hp=0
237465616000;torque;0;lbft=0
238243026000;rpm;0;rpm=1731
238507026000;speed;0;mph=38
238775073000;throttle;0;percent=17
238806418000;power;0;hp=0
238806418000;torque;0;lbft=0
239607889000;rpm;0;rpm=1745
239873132000;speed;0;mph=38
240140143000;throttle;0;percent=18
240164159000;power;0;hp=0
240164159000;torque;0;lbft=0
241000354000;rpm;0;rpm=1778
241265906000;speed;0;mph=38
241535062000;throttle;0;percent=18
241560544000;power;0;hp=0
241560544000;torque;0;lbft=0
242337967000;rpm;0;rpm=1763
242600972000;speed;0;mph=38
242870327000;throttle;0;percent=18
242900634000;torque;0;lbft=0
242900634000;power;0;hp=0
243678225000;rpm;0;rpm=1726
243941030000;speed;0;mph=38
244206134000;throttle;0;percent=18
244236299000;torque;0;lbft=0
244236299000;power;0;hp=0
245017288000;rpm;0;rpm=1768
245285898000;speed;0;mph=38
245548932000;throttle;0;percent=17
245578398000;torque;0;lbft=0
245578398000;power;0;hp=0
246349171000;rpm;0;rpm=1729
246614289000;speed;0;mph=37
246881236000;throttle;0;percent=18
246909026000;power;0;hp=0
246909026000;torque;0;lbft=0
247690066000;rpm;0;rpm=1788
247952607000;speed;0;mph=38
248243257000;throttle;0;percent=21
248268627000;torque;0;lbft=0
248268627000;power;0;hp=0
249046354000;rpm;0;rpm=1751
249333220000;speed;0;mph=38
249597665000;throttle;0;percent=19
249626715000;power;0;hp=0
249626715000;torque;0;lbft=0
250397160000;rpm;0;rpm=1682
250657081000;speed;0;mph=37
250918935000;throttle;0;percent=14
250949252000;power;0;hp=0
250949252000;torque;0;lbft=0
251750355000;rpm;0;rpm=1562
252014057000;speed;0;mph=34
252274239000;throttle;0;percent=14
252307817000;power;0;hp=0
252307817000;torque;0;lbft=0
253089627000;rpm;0;rpm=1379
253350514000;speed;0;mph=30
253615473000;throttle;0;percent=14
253648071000;power;0;hp=0
253648071000;torque;0;lbft=0
254448686000;rpm;0;rpm=1201
254707767000;speed;0;mph=26
254994626000;throttle;0;percent=16
255020946000;torque;0;lbft=0
255020946000;power;0;hp=0
255824315000;rpm;0;rpm=886
256088909000;speed;0;mph=22
256349709000;throttle;0;percent=15
256375465000;power;0;hp=0
256375465000;torque;0;lbft=0
257149230000;rpm;0;rpm=829
257408929000;speed;0;mph=18
257680395999;throttle;0;percent=15
257710726000;torque;0;lbft=0
257710726000;power;0;hp=0
258493417000;rpm;0;rpm=744
258784133000;speed;0;mph=13
259050478000;throttle;0;percent=15
259079881000;torque;0;lbft=0
259079881000;power;0;hp=0
259858263000;rpm;0;rpm=666
260123673000;speed;0;mph=7
260413580000;throttle;0;percent=15
260441487000;torque;0;lbft=0
260441487000;power;0;hp=0
261217843000;rpm;0;rpm=872
261483497000;speed;0;mph=3
261776786000;throttle;0;percent=15
261806385999;power;0;hp=0
261806385999;torque;0;lbft=0
262584705000;rpm;0;rpm=683
262879305000;speed;0;mph=1
263148551000;throttle;0;percent=15
263175509999;power;0;hp=0
263175509999;torque;0;lbft=0
263953089999;rpm;0;rpm=690
